date,simulated_power_generated,simulated_dc_inverter_input,transmitted_plane_of_array_irradiance,clearsky_GHI,DHI,angle_of_incidence,OT
2019/12/25 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 6:40,0.0,0.0,0.0,0.0,0.0,79.98533338395735,0.0
2019/12/25 6:50,17.805778841349685,20.840983727259047,45.1617661829919,22.0,16.0,77.88753347125773,22.0
2019/12/25 7:00,34.54901568573617,37.92753019073602,83.02675462883947,45.0,25.0,75.68979043932235,45.0
2019/12/25 7:10,53.212847127595936,56.999289300610094,126.0372639262224,71.0,34.0,73.4565296811873,71.0
2019/12/25 7:20,71.85954029358295,76.08021312264232,169.91404081168116,101.0,41.0,71.21116357637108,101.0
2019/12/25 7:30,90.52795482377245,95.21018860843014,214.7695422958629,133.0,47.0,68.96327887430144,133.0
2019/12/25 7:40,109.33005225751978,114.50439616890633,260.92301248412053,166.0,53.0,66.71780725159101,166.0
2019/12/25 7:50,126.94799210581009,132.60836892647677,305.1030813238537,199.0,57.0,64.47788426265527,199.0
2019/12/25 8:00,144.4188874816158,150.58514284092485,351.5162614283097,234.0,61.0,62.2460869608572,234.0
2019/12/25 8:10,161.15429172975178,167.8275372185897,396.0969349119478,267.0,65.0,60.02419337251401,267.0
2019/12/25 8:20,176.7508811920903,183.9164309960813,438.5248860469296,300.0,68.0,57.814439691024205,300.0
2019/12/25 8:30,97.70194752290672,102.56871515535428,233.22954249874311,333.0,154.0,55.618989291652895,205.0
2019/12/25 8:40,78.58855838628102,82.97250099570724,186.9035289369939,366.0,160.0,53.44019326399763,180.0
2019/12/25 8:50,83.46560456503889,87.97006418635922,198.85978010776623,397.0,172.0,51.2806750912339,192.0
2019/12/25 9:00,87.5274577715415,92.1336918236852,208.92405536128825,427.0,183.0,49.14341347027964,203.0
2019/12/25 9:10,127.3027029293698,132.97311353705757,308.6372661758862,456.0,211.0,47.0318333581617,277.0
2019/12/25 9:20,96.77690115391478,101.6196504169983,232.15803161471604,484.0,205.0,44.9499081000165,227.0
2019/12/25 9:30,115.4977156466778,120.83946176824423,279.09118034642313,511.0,228.0,42.90229526982411,266.0
2019/12/25 9:40,98.21787481678288,103.09806703931152,236.1421716308967,536.0,217.0,40.89441494754889,234.0
2019/12/25 9:50,133.50519699440324,139.35264559599466,326.12547865834244,560.0,255.0,38.93271316895524,306.0
2019/12/25 10:00,196.37346802358317,204.18566482468424,498.15360330672866,583.0,259.0,37.02479110859543,423.0
2019/12/25 10:10,218.5595158975471,227.1395890064794,563.1642523764208,604.0,254.0,35.17963642555438,467.0
2019/12/25 10:20,210.31603243634703,218.60622645449075,539.491090779155,623.0,275.0,33.40788646861554,459.0
2019/12/25 10:30,307.11828130256094,319.1559599397687,854.0508769104961,641.0,93.0,31.72205403030373,641.0
2019/12/25 10:40,306.12216791511287,318.1174346218222,850.9867662044273,645.0,119.0,30.136774404956636,645.0
2019/12/25 10:50,235.66424352727768,244.86307374211137,617.7902380971655,659.0,285.0,28.6688735957296,519.0
2019/12/25 11:00,212.23807161564105,220.5953701981771,547.9393283386305,672.0,314.0,27.33745544940682,480.0
2019/12/25 11:10,206.78757137387737,214.95533969242211,531.8041135702258,682.0,323.0,26.16349004172518,472.0
2019/12/25 11:20,319.10170222330635,331.65593123278546,903.6603922676064,690.0,123.0,25.1691624564759,690.0
2019/12/25 11:30,240.73745907249875,250.12430452462505,635.7320894943286,696.0,308.0,24.376561683227575,540.0
2019/12/25 11:40,248.61328695436524,258.2960959964366,661.7175770691573,702.0,303.0,23.80594232908799,557.0
2019/12/25 11:50,246.44153086007825,256.04223176475574,654.7789483741312,704.0,307.0,23.47351655709321,554.0
2019/12/25 12:00,201.23062327975177,209.20758874734256,517.1261078599615,704.0,337.0,23.389503915187017,468.0
2019/12/25 12:10,226.6159429639792,235.48454610451617,593.2149883635799,703.0,325.0,23.556559989286708,516.0
2019/12/25 12:20,214.17034505704265,222.5954016267637,555.4764807369327,700.0,330.0,23.96942630521869,492.0
2019/12/25 12:30,211.4704102688174,219.80087210042777,547.4051325799621,695.0,329.0,24.615699887369296,485.0
2019/12/25 12:40,225.264026816262,234.08385159712307,589.0867129355015,688.0,316.0,25.477582737391167,509.0
2019/12/25 12:50,174.43323481480527,181.52441638133536,440.60961010204176,679.0,323.0,26.53396349207276,409.0
2019/12/25 13:00,193.77555609857416,201.50039163064207,495.7588440598459,668.0,318.0,27.76256701009989,446.0
2019/12/25 13:10,307.51978276691835,319.57457910422636,864.0951732603922,655.0,118.0,29.14150573385353,655.0
2019/12/25 13:20,229.98392413489853,238.97468132324624,603.2738232592476,640.0,276.0,30.65036126750134,505.0
2019/12/25 13:30,192.6052846375081,200.29094147897035,491.796829102061,625.0,293.0,32.27078379302842,433.0
2019/12/25 13:40,290.2488352489496,301.5791250836984,801.0790569427961,604.0,122.0,33.98665048500712,604.0
2019/12/25 13:50,283.49329627592056,294.54677167166756,777.6711498904422,584.0,120.0,35.784075420878885,584.0
2019/12/25 14:00,276.02035099154244,286.7719132852815,751.6721843775584,563.0,118.0,37.65118337204037,563.0
2019/12/25 14:10,268.15391324255387,278.5925338957578,724.8594222049225,540.0,116.0,39.57792094453521,540.0
2019/12/25 14:20,259.4291783221485,269.5265425756737,695.756053772102,516.0,114.0,41.55578192500093,516.0
2019/12/25 14:30,249.87030198730477,259.6008081161475,664.569481659647,490.0,112.0,43.57757719342094,490.0
2019/12/25 14:40,238.6558470061549,247.9652980542709,628.8400809781524,462.0,112.0,45.63722187798773,462.0
2019/12/25 14:50,227.55978495889633,236.46252920945784,593.9291804144275,433.0,109.0,47.729540553025885,433.0
2019/12/25 15:00,215.6227790202615,224.0989628454845,557.6699938698191,404.0,106.0,49.85014661918919,404.0
2019/12/25 15:10,202.9601787939177,210.99626744286823,519.7798577461618,374.0,102.0,51.99524190120157,374.0
2019/12/25 15:20,189.16736860706465,196.7385568313636,479.85165619765974,343.0,98.0,54.161582109157074,343.0
2019/12/25 15:30,175.00642853297504,182.1159632201511,439.5623148108902,311.0,94.0,56.34629403836852,311.0
2019/12/25 15:40,158.96769259081827,165.57344793310526,395.1032492364857,277.0,91.0,58.54686605645536,277.0
2019/12/25 15:50,143.1408925965266,149.2693340234141,352.3501363335977,244.0,86.0,60.76102100670853,244.0
2019/12/25 16:00,126.51618226201242,132.16435761998818,308.5509308868368,211.0,80.0,62.98658782749786,211.0
2019/12/25 16:10,108.96088713849728,114.12530495638758,263.5261098349013,179.0,73.0,65.22159592350678,179.0
2019/12/25 16:20,91.40641029470862,96.1110262646514,219.4202617708877,146.0,66.0,67.46379844887764,146.0
2019/12/25 16:30,73.54242125521648,77.8035995205366,175.65676741639652,115.0,58.0,69.7106715644015,115.0
2019/12/25 16:40,54.31942055975072,58.13088644587966,129.65447903651312,85.0,48.0,71.95860846526733,85.0
2019/12/25 16:50,36.63786337621168,40.06070884777446,88.39393113085421,57.0,37.0,74.20169513810033,57.0
2019/12/25 17:00,20.27721820621585,23.361754678086808,51.000406783146,33.0,25.0,76.42734378787875,33.0
2019/12/25 17:10,0.0,0.9010201812809288,1.9418024949754324,14.0,2.0,78.6033446481305,2.0
2019/12/25 17:20,0.0,0.0,0.0,0.0,0.0,80.6486478003555,0.0
2019/12/25 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/25 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 6:40,0.0,0.0,0.0,0.0,0.0,80.08525367270029,0.0
2019/12/26 6:50,15.613040092751996,18.604865518561073,40.228797746416305,21.0,17.0,77.99380972277665,21.0
2019/12/26 7:00,31.608557491647407,34.92523222435223,76.2364414707729,43.0,27.0,75.79812578683725,43.0
2019/12/26 7:10,49.353919888768566,53.053832064470775,116.89261507659228,69.0,36.0,73.56523958864722,69.0
2019/12/26 7:20,68.4433902254976,72.58251004889256,161.51219596627763,99.0,45.0,71.31960826383768,99.0
2019/12/26 7:30,86.99804888265375,91.5909457405372,205.7832935027534,130.0,52.0,69.07115102030829,130.0
2019/12/26 7:40,105.50229314873616,110.57423041774813,250.8542608711794,162.0,58.0,66.82491940020095,162.0
2019/12/26 7:50,123.78708521588015,129.35848192323027,296.3323741815019,196.0,64.0,64.58409543449912,196.0
2019/12/26 8:00,140.4371704124654,146.4860340511497,341.4468084113239,229.0,69.0,62.35137703026083,229.0
2019/12/26 8:10,157.21328360269928,163.76516006836871,386.1589744320218,263.0,74.0,60.128341080296,263.0
2019/12/26 8:20,172.8797398271783,179.92131016475213,428.847173884455,296.0,78.0,57.91730328265884,296.0
2019/12/26 8:30,187.57003919786365,195.0883609859238,469.9605264159092,329.0,81.0,55.72044607642326,329.0
2019/12/26 8:40,201.81056409142104,209.80732782887844,510.8632683481454,360.0,85.0,53.5400785519667,360.0
2019/12/26 8:50,214.45346235788708,222.8884717944587,548.5596401186892,391.0,88.0,51.37882950994568,391.0
2019/12/26 9:00,226.67264642626736,235.54329866506936,585.2395535086397,421.0,90.0,49.2396315341886,421.0
2019/12/26 9:10,238.4007621097084,247.7007529403524,621.8209434372139,450.0,93.0,47.12589262500772,450.0
2019/12/26 9:20,249.22899294492632,258.9351489458795,655.591568300691,478.0,95.0,45.04154322714326,478.0
2019/12/26 9:30,259.09544219138996,269.1798743966901,687.5078022804298,505.0,97.0,42.99120259921701,505.0
2019/12/26 9:40,268.035251066478,278.46918930280447,717.3732527090366,529.0,101.0,40.980257830758624,529.0
2019/12/26 9:50,275.7358453037481,286.4760024412796,743.586733475325,552.0,102.0,39.01509770895827,552.0
2019/12/26 10:00,283.7828454653941,294.8481096868029,770.969473428486,575.0,104.0,37.10324219047105,575.0
2019/12/26 10:10,290.2971821355027,301.6294663390338,794.567232726568,595.0,105.0,35.25361721983177,595.0
2019/12/26 10:20,296.9974833358629,308.60799486511246,818.342972835275,615.0,107.0,33.47676683257953,615.0
2019/12/26 10:30,302.6855428303641,314.5351058441103,838.952234457737,632.0,108.0,31.785109624438512,632.0
2019/12/26 10:40,307.38892420120317,319.4381400466158,855.7014041203565,647.0,112.0,30.1931587180861,647.0
2019/12/26 10:50,311.2336059505252,323.44735964779767,870.2015762787286,660.0,113.0,28.717710894224,660.0
2019/12/26 11:00,314.8414094517443,327.2106573665371,884.0160910257717,672.0,113.0,27.37772667898481,672.0
2019/12/26 11:10,318.05138332229916,330.55987032406057,895.8263172119108,682.0,114.0,26.19416313057176,682.0
2019/12/26 11:20,320.8592524528465,333.49022496826916,906.2444906154498,691.0,115.0,25.18921092652782,691.0
2019/12/26 11:30,232.85708824772016,241.95276871344413,609.2664182348356,697.0,317.0,24.385066860630317,524.0
2019/12/26 11:40,322.62272474466295,335.330952540708,913.5182743977512,699.0,122.0,23.80217957098128,699.0
2019/12/26 11:50,202.5776973457442,210.60069079833104,519.0430508227225,702.0,337.0,23.457112080578824,469.0
2019/12/26 12:00,323.30786524203455,336.04617652524036,916.08327464746,701.0,122.0,23.36041273782895,701.0
2019/12/26 12:10,229.79605076333604,238.77997008564353,600.2683733406166,700.0,324.0,23.515172343984027,520.0
2019/12/26 12:20,322.12652680830456,334.81299121264925,910.9425582940216,697.0,122.0,23.91649073369295,697.0
2019/12/26 12:30,320.8547155292216,333.48548961542144,906.2016246862764,692.0,122.0,24.5522550324734,692.0
2019/12/26 12:40,317.05349954159686,329.51861140237355,892.0914388454,682.0,128.0,25.404807499765656,682.0
2019/12/26 12:50,314.19990398037135,326.541425927621,881.6106217582696,674.0,127.0,26.45311890832061,674.0
2019/12/26 13:00,311.20392616190185,323.41640507115045,870.0354867970874,663.0,127.0,27.67485140948641,663.0
2019/12/26 13:10,307.0593604710955,319.0945281675223,855.0875231997315,650.0,126.0,29.048030283248917,650.0
2019/12/26 13:20,302.69974443039405,314.5499075799287,838.9143997395527,636.0,125.0,30.55212114519657,636.0
2019/12/26 13:30,297.2220034022644,308.8419010496655,818.6106932450717,620.0,123.0,32.16860317293644,620.0
2019/12/26 13:40,201.4044773664505,209.3873751398665,514.1193014972483,606.0,279.0,33.88124092513875,442.0
2019/12/26 13:50,260.9787345167179,271.13626033274625,696.3170615604314,586.0,172.0,35.676031477723654,538.0
2019/12/26 14:00,204.90425611037253,213.007084514148,524.0479030808854,565.0,248.0,37.540998399553374,437.0
2019/12/26 14:10,152.3358384054588,158.73919544955447,376.98638453430425,542.0,258.0,39.4660029300745,341.0
2019/12/26 14:20,167.2930746665484,174.15780476061852,417.5531474327503,518.0,242.0,41.44246807714191,361.0
2019/12/26 14:30,230.44008212783515,239.44745343628793,599.8777664696642,493.0,145.0,43.46314668211886,454.0
2019/12/26 14:40,240.14690652206,249.51175997716464,629.6420679391172,462.0,110.0,45.521906635948014,462.0
2019/12/26 14:50,228.91367565022225,237.86551761966567,595.3703406520231,434.0,107.0,47.61355310530089,434.0
2019/12/26 15:00,216.86227632405473,225.38222456699944,558.9994976434562,405.0,104.0,49.73363242413363,405.0
2019/12/26 15:10,122.93728646694584,128.4848940008603,299.1545613059501,375.0,178.0,51.87833949336709,256.0
2019/12/26 15:20,190.47885631837792,198.093601414356,482.1116022751856,343.0,97.0,54.04437602942144,343.0
2019/12/26 15:30,176.21909944639393,183.36754808518776,441.67779687580344,312.0,93.0,56.228919734534486,312.0
2019/12/26 15:40,160.05738008340754,166.69672205278164,397.44731216231594,279.0,89.0,58.429430411430296,279.0
2019/12/26 15:50,144.21132023736928,150.37142529972027,354.88939294086083,246.0,84.0,60.64361286349477,246.0
2019/12/26 16:00,127.55627346417069,133.2338628945685,311.0145433901754,213.0,79.0,62.86932926917424,213.0
2019/12/26 16:10,110.0721489492591,115.26647834627754,266.08879452881234,180.0,72.0,65.10453056306893,180.0
2019/12/26 16:20,92.46990659564707,97.20169928964332,221.99651528720935,148.0,65.0,67.34705617418992,148.0
2019/12/26 16:30,74.42840020721759,78.7109908595097,177.78256458016705,117.0,57.0,69.59437641517935,117.0
2019/12/26 16:40,54.735850310734406,58.556757536201275,130.67244364226212,86.0,50.0,71.84302657540732,86.0
2019/12/26 16:50,37.207941670285074,40.64294363769252,89.73930418579693,58.0,39.0,74.0872440722579,58.0
2019/12/26 17:00,20.9421820361956,24.040071004897452,52.555533310886645,34.0,27.0,76.31512535522823,34.0
2019/12/26 17:10,7.368810023052421,10.200808154339956,22.12384620790739,15.0,14.0,78.49594433236093,15.0
2019/12/26 17:20,0.0,0.0,0.0,0.0,0.0,80.55120828256773,0.0
2019/12/26 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/26 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/27 6:40,0.0,0.0,0.0,0.0,0.0,80.18151602699533,0.0
2019/12/27 6:50,0.0,1.3671840012770162,2.912703742463149,10.0,3.0,78.0973818750286,3.0
2019/12/27 7:00,0.0,1.8225496432052213,3.883604989950865,26.0,4.0,75.90410192959455,4.0
2019/12/27 7:10,0.0,2.277740259355705,4.854506237438581,49.0,5.0,73.67178138300604,5.0
